Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock (perf #1) [MHz]","Core #1 Clock [MHz]","Core #2 Clock (perf #0) [MHz]","Core #3 Clock (perf #3) [MHz]","Core #4 Clock [MHz]","Core #5 Clock (perf #4) [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU Package Power (SMU) [W]","Core #0 Power (SMU) [W]","Core #1 Power (SMU) [W]","Core #2 Power (SMU) [W]","Core #3 Power (SMU) [W]","Core #4 Power (SMU) [W]","Core #5 Power (SMU) [W]","CPU Core Power (SVI2 TFN) [W]","SoC Power (SVI2 TFN) [W]","CPU+SoC Power (SVI2 TFN) [W]","CPU [°C]","Motherboard [°C]","Temperature 3 [°C]","Temperature 4 [°C]","Temperature 5 [°C]","Temperature 6 [°C]","VDDCR CPU [V]","Vccp2 [V]","+12V [V]","+5V [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","GPU Memory Errors []","GPU Voltage [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VID [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU Aux Current [A]",
10.11.2018,16:24:40.448,11629,2638,81.5,5676,2447,69.8,1.3,1.356,1.356,1.356,1.363,1.356,1.363,4091.3,4091.3,4091.3,4066.4,4091.3,4091.3,99.8,4.4,2.9,8.9,0.7,12.6,1.4,13.4,0.7,4.4,2.2,4.4,0.7,13.4,4.7,41.0,41.0,41.0,40.8,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,45.4,1.362,1.087,6.588,9.118,25.315,1.106,1.667,1.975,1.818,1.128,1.184,8.976,9.915,18.892,45,24,34,34,34,34,1.352,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1700,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.5,0.6,0.011,0.874,5579,3366,38,0.800,0,9.281,7.425,35.762,300.0,1000.0,7.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759,88,8.0,1868,0,0.800,11.672,0.800,8.789,6.873,261,17,14.775,5.341,0,0.000,
10.11.2018,16:24:42.536,11833,2434,82.9,5782,2341,71.1,1.3,1.363,1.350,1.363,1.363,1.369,1.375,4091.3,4066.4,4091.3,4091.3,4091.3,4091.3,99.8,14.2,4.5,21.0,3.0,16.5,4.5,27.0,6.7,12.7,4.5,10.5,7.5,27.0,11.1,41.0,40.8,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,43.3,1.369,1.087,6.588,9.118,33.021,2.427,3.268,2.824,3.473,2.326,2.399,9.018,9.915,18.933,43,25,34,34,34,34,1.341,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1584,1300,1209,Yes,28,96.0,No,No,7335,9725,15.4,2.5,18.0,46.917,1.710,5672,3370,38,0.800,0,9.281,7.425,35.852,300.0,1000.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777,91,8.0,1881,0,0.800,11.703,0.800,8.594,6.873,261,17,27.640,41.377,0,0.000,
10.11.2018,16:24:44.624,11846,2421,83.0,5829,2294,71.7,1.3,1.331,1.363,1.337,1.325,1.337,1.325,4066.4,4091.3,4066.4,4041.4,4066.4,4066.4,99.8,14.1,16.4,41.7,9.7,25.3,11.1,24.6,6.6,16.4,15.6,26.1,8.2,41.7,18.0,40.8,41.0,40.8,40.5,40.8,40.8,1496.8,15.00,16,20,20,38,70,525,1,42.6,1.362,1.087,13.176,9.706,38.616,3.120,4.987,4.096,3.472,3.188,3.878,17.953,10.555,28.508,42,25,34,34,34,34,1.341,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1493,1300,1205,Yes,28,96.0,No,No,7335,9725,2.8,4.6,7.4,3.039,1.175,5679,3372,39,1.025,0,21.094,21.621,37.332,1240.0,1000.0,57.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804,96,8.0,1908,0,1.019,11.703,1.025,19.141,19.385,263,17,817.723,68.314,0,0.000,
10.11.2018,16:24:46.712,12111,2156,84.8,6074,2049,74.7,1.3,1.363,1.356,1.369,1.356,1.356,1.356,4091.3,4091.3,4091.3,4041.4,4091.3,4091.3,99.8,18.6,14.1,61.9,7.4,32.8,13.4,33.5,12.6,33.5,14.1,28.3,18.6,61.9,24.1,41.0,41.0,41.0,40.5,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,54.8,1.356,1.087,13.176,9.412,44.900,3.775,7.106,4.834,4.502,4.641,4.689,17.871,10.235,28.106,42,24,34,34,34,34,1.363,2.485,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1473,1300,1207,Yes,28,96.0,No,No,7335,9725,5.8,6.6,12.3,6.278,3.563,5691,3379,39,0.750,0,6.750,5.063,35.055,300.0,300.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806,96,8.0,1911,0,0.750,11.734,0.750,6.836,5.139,264,18,210.663,52.880,0,0.000,
10.11.2018,16:24:48.800,12075,2192,84.6,5985,2138,73.6,2.6,1.419,1.400,1.363,1.419,1.406,1.419,2760.8,4141.2,4141.2,2794.1,4141.2,2993.7,99.8,12.0,6.0,45.1,6.7,21.0,7.5,15.0,1.5,14.2,3.0,9.0,12.0,45.1,12.8,27.7,41.5,41.5,28.0,41.5,30.0,1496.8,15.00,16,20,20,38,70,525,1,51.5,1.400,1.087,5.271,9.118,34.611,2.133,5.816,3.282,2.056,2.204,2.304,7.379,9.915,17.294,51,24,34,34,34,34,1.363,2.507,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1771,1300,1205,Yes,28,96.0,No,No,7335,9725,1.5,15.6,17.1,2.032,38.987,5695,3457,38,0.750,0,6.750,5.063,32.848,300.0,300.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803,96,8.0,1907,0,0.756,11.703,0.750,6.836,5.139,264,18,180.866,10.266,0,0.000,
10.11.2018,16:24:50.887,12082,2185,84.6,5982,2141,73.6,2.6,1.425,1.425,1.363,1.400,1.363,1.356,4191.1,4141.2,4091.3,4141.2,2794.1,4091.3,99.8,1.4,2.9,10.4,1.4,11.9,2.9,5.2,0.0,5.2,0.0,0.7,0.0,11.9,3.5,42.0,41.5,41.0,41.5,28.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,48.3,1.419,1.087,8.565,9.118,24.269,0.913,1.987,2.031,0.808,1.028,1.041,12.151,9.915,22.067,48,25,34,34,34,34,1.352,2.485,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1809,1303,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.6,0.6,0.021,1.302,5695,3459,38,0.750,0,6.750,5.063,33.230,300.0,300.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807,96,8.0,1911,0,0.750,11.703,0.750,6.641,4.993,264,18,2.389,0.382,0,0.000,
10.11.2018,16:24:52.973,12035,2232,84.3,5931,2193,73.0,2.6,1.369,1.431,1.431,1.394,1.431,1.363,4166.2,4191.1,4191.1,4091.3,4091.3,2794.1,99.8,5.2,2.2,16.4,0.0,7.4,4.4,7.5,0.0,5.2,2.2,3.7,3.0,16.4,4.8,41.8,42.0,42.0,41.0,41.0,28.0,1496.8,15.00,16,20,20,38,70,525,1,45.1,1.412,1.087,23.059,10.000,25.336,1.131,2.112,2.080,1.033,0.757,1.484,32.571,10.875,43.446,45,25,34,34,34,34,1.352,2.485,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1704,1300,1211,Yes,28,96.0,No,No,7335,9725,0.0,0.3,0.3,0.000,0.465,5695,3460,38,0.750,0,5.906,4.430,32.680,300.0,300.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809,96,8.0,1914,0,0.756,11.703,0.750,6.055,4.700,264,18,0.357,0.292,0,0.000,
10.11.2018,16:24:55.062,12082,2185,84.6,5936,2187,73.0,2.6,1.369,1.369,1.356,1.394,1.400,1.413,4091.3,4091.3,4091.3,4091.3,2760.8,4141.2,99.8,3.0,2.9,12.7,0.7,9.0,1.5,26.8,0.0,3.7,0.0,4.4,5.2,26.8,5.8,41.0,41.0,41.0,41.0,27.7,41.5,1496.8,15.00,16,20,20,38,70,525,1,43.1,1.362,1.087,6.588,9.412,27.332,1.166,1.846,1.920,3.017,1.001,1.498,8.976,10.235,19.212,43,25,34,34,34,34,1.352,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.335,1551,1298,1205,Yes,28,96.0,No,No,7335,9725,0.0,0.5,0.5,0.000,0.682,5695,3462,38,0.750,0,5.906,4.430,32.680,300.0,300.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.055,4.547,264,18,0.095,0.090,0,0.000,
10.11.2018,16:24:57.149,12085,2182,84.7,5926,2197,72.9,2.6,1.356,1.413,1.406,1.406,1.369,1.406,4066.4,4116.3,4066.4,4116.3,2760.8,4141.2,99.8,2.2,2.2,6.7,0.0,8.2,2.9,27.6,0.0,17.1,0.7,2.2,3.0,27.6,6.1,40.8,41.3,40.8,41.3,27.7,41.5,1496.8,15.00,16,20,20,38,70,525,1,42.6,1.400,1.087,15.812,10.294,28.165,0.925,1.569,1.711,3.481,2.175,1.272,22.136,11.195,33.331,42,25,34,34,34,34,1.363,2.485,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1493,1300,1209,Yes,28,96.0,No,No,7335,9725,0.1,0.1,0.2,0.174,0.257,5695,3462,38,0.750,0,5.906,4.430,32.680,300.0,300.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.055,4.700,264,18,1.007,1.996,0,0.000,
10.11.2018,16:24:59.238,11999,2268,84.0,5850,2273,72.0,2.6,1.425,1.356,1.388,1.400,1.400,1.400,4191.1,4091.3,4091.3,4141.2,2760.8,4141.2,99.8,1.5,5.2,11.2,0.0,7.5,0.7,17.2,0.0,4.5,1.4,2.2,4.4,17.2,4.6,42.0,41.0,41.0,41.5,27.7,41.5,1496.8,15.00,16,20,20,38,70,525,1,41.4,1.387,1.087,7.247,9.118,25.492,1.202,1.870,1.827,2.118,0.490,1.001,10.055,9.915,19.971,41,25,34,34,34,34,1.373,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1477,1300,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.4,0.4,0.000,0.848,5695,3464,38,0.756,0,5.906,4.467,32.715,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.445,4.846,264,18,0.065,0.060,0,0.000,
10.11.2018,16:25:1.326,11977,2291,83.9,5830,2293,71.7,2.6,1.419,1.419,1.375,1.381,1.413,1.419,4191.1,4191.1,4191.1,2993.7,2993.7,2993.7,99.8,2.9,2.2,6.7,0.0,6.7,0.0,2.2,0.0,1.4,0.0,0.7,0.7,6.7,2.0,42.0,42.0,42.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,40.3,1.425,1.087,7.906,9.118,22.369,1.024,1.601,1.867,0.466,0.278,0.618,11.266,9.915,21.181,40,25,34,34,34,34,1.373,2.507,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1415,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.2,0.2,0.015,0.486,5695,3465,38,0.750,0,6.750,5.063,32.949,300.0,300.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.445,4.993,264,18,0.224,0.212,0,0.000,
10.11.2018,16:25:3.414,12005,2262,84.1,5846,2277,71.9,2.6,1.419,1.419,1.419,1.400,1.363,1.394,4091.3,4191.1,4191.1,2993.7,2993.7,2794.1,99.8,1.4,1.4,6.7,0.0,6.7,2.2,1.5,1.4,1.4,0.7,0.0,3.7,6.7,2.3,41.0,42.0,42.0,30.0,30.0,28.0,1496.8,15.00,16,20,20,38,70,525,1,39.5,1.412,1.087,5.929,9.118,22.715,0.971,1.579,1.780,0.573,0.489,0.800,8.375,9.915,18.291,39,25,34,34,34,34,1.373,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1371,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.2,0.2,0.000,0.395,5695,3465,38,0.750,0,6.750,5.063,32.953,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.672,0.750,7.031,5.286,264,18,0.063,0.060,0,1.000,
10.11.2018,16:25:5.502,11984,2283,83.9,5834,2289,71.8,2.6,1.419,1.369,1.419,1.419,1.400,1.363,4191.1,4091.3,4191.1,2993.7,2993.7,2993.7,99.8,1.5,2.2,14.2,0.0,3.7,0.7,4.4,0.7,3.7,1.4,1.5,1.4,14.2,2.9,42.0,41.0,42.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,38.9,1.412,1.087,5.929,9.118,22.911,0.982,1.783,1.842,0.635,0.478,0.852,8.375,9.915,18.291,38,25,34,34,34,34,1.406,2.485,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1333,1298,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.1,0.000,0.143,5695,3466,38,0.750,0,6.750,5.063,33.281,300.0,300.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,7.031,5.286,264,18,0.193,0.209,0,0.000,
10.11.2018,16:25:7.589,11986,2281,84.0,5834,2289,71.8,2.6,1.419,1.413,1.419,1.419,1.419,1.375,4191.1,4191.1,4116.3,2993.7,2993.7,4091.3,99.8,2.9,2.9,2.9,0.0,8.9,0.7,3.0,0.0,2.2,0.0,1.4,0.7,8.9,2.1,42.0,42.0,41.3,30.0,30.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,38.5,1.419,1.087,9.882,9.118,21.730,0.922,1.562,1.736,0.393,0.239,0.445,14.021,9.915,23.936,38,25,34,34,34,34,1.384,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1320,1300,1211,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.1,0.000,0.253,5695,3466,38,0.750,0,6.750,5.063,33.141,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.641,4.993,264,18,0.359,0.301,0,0.000,
10.11.2018,16:25:9.678,11983,2284,83.9,5833,2290,71.8,2.6,1.419,1.419,1.406,1.419,1.394,1.413,4141.2,4191.1,4166.2,4141.2,2993.7,2993.7,99.8,1.4,4.5,9.7,0.0,5.2,2.2,2.9,0.0,2.9,2.2,0.0,0.7,9.7,2.6,41.5,42.0,41.8,41.5,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,48.3,1.419,1.087,5.929,9.118,21.735,0.884,1.562,1.819,0.338,0.353,0.529,8.412,9.915,18.328,38,25,34,34,34,34,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1318,1300,1209,Yes,28,96.0,No,No,7335,9725,0.1,0.1,0.1,0.060,0.118,5696,3467,38,0.750,0,6.750,5.063,32.926,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.445,4.846,264,18,0.095,0.090,0,0.000,
10.11.2018,16:25:11.765,11984,2283,83.9,5833,2290,71.8,2.6,1.388,1.419,1.419,1.406,1.394,1.419,4116.3,4141.2,4191.1,2993.7,2760.8,2993.7,99.8,1.5,2.9,0.7,0.7,9.0,0.0,2.9,0.0,1.4,0.0,0.7,1.4,9.0,1.8,41.3,41.5,42.0,30.0,27.7,30.0,1496.8,15.00,16,20,20,38,70,525,1,45.0,1.412,1.087,6.588,9.118,21.865,0.944,1.393,1.786,0.345,0.213,0.735,9.306,9.915,19.221,45,25,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1626,1303,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.032,5696,3467,37,0.750,0,6.750,5.063,33.168,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.756,11.703,0.750,7.031,5.286,264,18,2.144,0.030,0,0.000,
10.11.2018,16:25:13.855,11983,2284,83.9,5833,2290,71.8,2.6,1.381,1.425,1.419,1.419,1.406,1.388,4116.3,4191.1,4141.2,2993.7,4166.2,4116.3,99.8,2.2,1.4,11.9,0.0,4.4,2.2,3.7,0.0,2.2,1.4,2.2,0.7,11.9,2.7,41.3,42.0,41.5,30.0,41.8,41.3,1496.8,15.00,16,20,20,38,70,525,1,42.1,1.419,1.087,7.247,9.118,22.602,1.084,1.629,1.779,0.349,0.418,0.908,10.282,9.915,20.197,42,25,34,34,34,34,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1551,1300,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.1,0.1,0.041,0.085,5696,3467,37,0.750,0,6.750,5.063,33.188,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.672,0.750,6.836,5.139,264,18,5.673,1.777,0,0.000,
10.11.2018,16:25:15.942,11981,2286,83.9,5832,2291,71.7,2.6,1.413,1.388,1.419,1.394,1.406,1.406,4191.1,4191.1,4191.1,2993.7,2993.7,4116.3,99.8,2.2,2.2,3.0,0.7,10.5,0.0,2.2,0.0,2.2,0.0,0.7,1.5,10.5,2.1,42.0,42.0,42.0,30.0,30.0,41.3,1496.8,15.00,16,20,20,38,70,525,1,39.9,1.406,1.087,6.588,9.118,21.386,0.810,1.621,1.772,0.377,0.214,0.479,9.265,9.915,19.180,40,25,34,34,34,34,1.395,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1439,1300,1205,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.031,5696,3467,38,0.750,0,6.750,5.063,32.910,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.672,0.750,6.836,5.139,264,18,0.464,0.544,0,0.000,
10.11.2018,16:25:18.030,11981,2286,83.9,5831,2292,71.7,2.6,1.425,1.425,1.375,1.425,1.388,1.425,4166.2,4116.3,4166.2,2794.1,4191.1,4166.2,99.8,2.9,2.2,2.2,0.0,9.7,0.0,2.2,0.0,2.2,1.5,0.0,1.4,9.7,2.0,41.8,41.3,41.8,28.0,42.0,41.8,1496.8,15.00,16,20,20,38,70,525,1,38.8,1.356,1.087,6.588,9.118,21.918,0.778,1.594,1.786,0.510,0.333,0.607,8.935,9.915,18.851,38,25,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1360,1300,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.7,0.7,0.000,0.161,5696,3467,37,0.750,0,6.750,5.063,33.305,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,7.227,5.432,264,18,0.600,0.388,0,0.000,
10.11.2018,16:25:20.118,11981,2286,83.9,5831,2292,71.7,2.6,1.425,1.388,1.419,1.400,1.419,1.419,4191.1,4191.1,4191.1,4141.2,2993.7,4141.2,99.8,2.9,5.2,9.7,0.0,2.2,1.5,1.5,0.0,0.7,1.4,0.7,0.7,9.7,2.2,42.0,42.0,42.0,41.5,30.0,41.5,1496.8,15.00,16,20,20,38,70,525,1,38.5,1.419,1.087,6.588,9.118,21.450,1.029,1.488,1.734,0.315,0.263,0.504,9.347,9.915,19.262,38,25,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,1326,1300,1209,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.002,5696,3467,37,0.750,0,6.750,5.063,32.945,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,7.031,5.432,264,18,0.239,0.211,0,0.000,
10.11.2018,16:25:22.205,11982,2285,83.9,5831,2292,71.7,2.6,1.419,1.425,1.413,1.419,1.369,1.419,4191.1,4191.1,4191.1,2993.7,4091.3,2993.7,99.8,3.0,3.7,5.2,0.0,11.2,0.7,4.4,0.0,4.5,0.0,0.0,0.7,11.2,2.8,42.0,42.0,42.0,30.0,41.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,46.6,1.375,1.087,5.271,9.118,21.502,1.009,1.675,1.758,0.354,0.248,0.249,7.247,9.915,17.162,46,25,34,34,34,34,1.395,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1323,1303,1214,Yes,28,96.0,No,No,7335,9725,0.0,1.1,1.2,0.010,0.058,5696,3467,37,0.750,0,6.750,5.063,32.949,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.836,5.139,264,18,0.092,0.090,0,0.000,
10.11.2018,16:25:24.293,11992,2275,84.0,5834,2289,71.8,2.6,1.375,1.375,1.419,1.375,1.419,1.425,4141.2,4191.1,4191.1,2993.7,2993.7,4141.2,99.8,0.7,0.7,8.2,0.0,3.7,3.7,1.4,0.0,1.4,2.2,0.0,0.7,8.2,1.9,41.5,42.0,42.0,30.0,30.0,41.5,1496.8,15.00,16,20,20,38,70,525,1,43.4,1.431,1.087,17.129,9.706,21.677,0.833,1.534,1.789,0.336,0.354,0.496,24.516,10.555,35.072,43,25,34,34,34,34,1.395,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1562,1303,1207,Yes,28,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.005,5696,3467,37,0.750,0,6.750,5.063,32.973,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,7.031,5.273,264,18,0.030,0.030,0,0.000,
10.11.2018,16:25:26.381,12232,2035,85.7,6080,2043,74.8,2.6,1.356,1.363,1.363,1.369,1.369,1.369,4091.3,4091.3,4091.3,4091.3,4091.3,4091.3,99.8,2.9,10.4,36.5,0.0,11.9,2.2,7.4,3.0,14.2,0.0,12.7,5.2,36.5,8.9,41.0,41.0,41.0,41.0,41.0,41.0,1496.8,15.00,16,20,20,38,70,525,1,42.1,1.369,1.087,6.588,9.412,30.544,1.948,4.197,2.314,1.851,1.645,2.076,9.018,10.235,19.253,42,25,34,34,34,34,1.352,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1496,1300,1207,Yes,29,96.0,No,No,7335,9725,0.3,2.3,2.7,0.098,0.152,5696,3468,37,0.750,0,6.750,5.063,32.887,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.750,11.703,0.750,6.641,4.846,264,18,1.154,0.680,0,0.000,
10.11.2018,16:25:28.469,12259,2008,85.9,6108,2015,75.1,2.6,1.419,1.356,1.363,1.369,1.375,1.356,4141.2,4091.3,4091.3,4091.3,4141.2,4091.3,99.8,4.5,0.0,15.0,1.4,6.0,3.0,1.5,0.7,5.2,1.4,1.4,3.0,15.0,3.6,41.5,41.0,41.0,41.0,41.5,41.0,1496.8,15.00,16,20,20,38,70,525,1,40.3,1.394,1.087,11.859,10.000,23.560,0.921,1.954,1.898,0.494,0.846,0.897,16.528,10.875,27.403,40,25,34,34,34,34,1.341,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1457,1300,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.9,1.0,0.001,4.608,5696,3477,37,0.819,0,12.656,10.362,36.250,751.0,1000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,96,8.0,1950,0,0.819,11.703,0.819,11.719,9.607,264,18,0.273,0.239,0,0.000,
